start,end,group
6345,6754.77616,Scenario Improved 3
6345,6603.83512,Scenario Improved 3
6345,6724.94239,Scenario Improved 3
6345,6702.52121,Scenario Improved 3
6345,6790.07628,Scenario Improved 3
6345,6848.57221,Scenario Improved 3
6345,6633.40429,Scenario Improved 3
6345,6791.50038,Scenario Improved 3
6345,6737.84381,Scenario Improved 3
6345,6742.71148,Scenario Improved 3
6345,6895.94001,Scenario Improved 3
6345,6640.10218,Scenario Improved 3
6345,6915.59172,Scenario Improved 3
6345,6699.92714,Scenario Improved 3
6345,6628.65847,Scenario Improved 3
6345,6655.39697,Scenario Improved 3
6345,6719.5592,Scenario Improved 3
6345,6796.88943,Scenario Improved 3
6345,6697.57509,Scenario Improved 3
6345,6741.81814,Scenario Improved 3
6345,6788.23114,Scenario Improved 3
6345,6769.82841,Scenario Improved 3
6345,6811.01757,Scenario Improved 3
6345,6816.28197,Scenario Improved 3
6345,6954.93811,Scenario Improved 3
6345,6979.64274,Scenario Improved 3
6345,6895.31961,Scenario Improved 3
6345,6732.52206,Scenario Improved 3
6345,6790.30901,Scenario Improved 3
6345,6818.494153,Scenario Improved 4
6345,6878.65495,Scenario Improved 4
6345,6648.359197,Scenario Improved 4
6345,6607.911582,Scenario Improved 4
6345,6788.198855,Scenario Improved 4
6345,6877.699189,Scenario Improved 4
6345,6756.656086,Scenario Improved 4
6345,6817.831043,Scenario Improved 4
6345,6911.923287,Scenario Improved 4
6345,6737.827162,Scenario Improved 4
6345,6896.486808,Scenario Improved 4
6345,6783.730274,Scenario Improved 4
6345,6979.516598,Scenario Improved 4
6345,6645.291184,Scenario Improved 4
6345,6756.391261,Scenario Improved 4
6345,6777.147766,Scenario Improved 4
6345,6672.395915,Scenario Improved 4
6345,6675.747471,Scenario Improved 4
6345,7071.952044,Scenario Improved 4
6345,6621.764071,Scenario Improved 4
6345,6700.018247,Scenario Improved 4
6345,6726.861694,Scenario Improved 4
6345,6746.804377,Scenario Improved 4
6345,6847.767012,Scenario Improved 4
6345,6840.950017,Scenario Improved 4
6345,6790.816515,Scenario Improved 4
6345,6993.17463,Scenario Improved 4
6345,6655.121677,Scenario Improved 4
6345,6768.419437,Scenario Improved 4
6345,6622.471943,Scenario Improved 4
6345,6660.722355,Scenario Improved 4
6345,6767.517951,Scenario Improved 4
6345,6711.865843,Scenario Improved 4
6345,6845.782405,Scenario Improved 4
6345,6736.347988,Scenario Improved 4
6345,6660.142266,Scenario Improved 4
