start,end,group
9450,9833.95586,Scenario Improved 1
9450,9833.39316,Scenario Improved 1
9450,9833.67367,Scenario Improved 1
9450,10031.30569,Scenario Improved 1
9450,9924.62359,Scenario Improved 1
9450,9824.40823,Scenario Improved 1
9450,9806.50677,Scenario Improved 1
9450,9873.53598,Scenario Improved 1
9450,9776.62251,Scenario Improved 1
9450,9890.23938,Scenario Improved 1
9450,9921.58113,Scenario Improved 1
9450,9972.59616,Scenario Improved 1
9450,9829.2472,Scenario Improved 1
9450,9688.45459,Scenario Improved 1
9450,9842.7024,Scenario Improved 1
9450,9803.23232,Scenario Improved 1
9450,9983.29881,Scenario Improved 1
9450,9778.92929,Scenario Improved 1
9450,9846.19516,Scenario Improved 1
9450,9795.84914,Scenario Improved 1
9450,9786.9174,Scenario Improved 1
9450,10070.89619,Scenario Improved 1
9450,9814.32938,Scenario Improved 1
9450,10039.69991,Scenario Improved 1
9450,9830.79941,Scenario Improved 1
9450,9794.64495,Scenario Improved 1
9450,9874.57523,Scenario Improved 1
9450,9858.27675,Scenario Improved 1
9450,9930.12919,Scenario Improved 1
9450,9923.85304,Scenario Improved 1
9450,9935.69545,Scenario Improved 1
9450,9965.25184,Scenario Improved 1
9450,9880.49851,Scenario Improved 1
9450,9797.73356,Scenario Improved 1
9450,9992.49551,Scenario Improved 1
9450,9857.71487,Scenario Improved 1
9450,9946.81853,Scenario Improved 1
9450,9810.48558,Scenario Improved 1
9450,9857.035,Scenario Improved 1
9450,9922.11285,Scenario Improved 1
9450,9836.72732,Scenario Improved 1
9450,9740.11114,Scenario Improved 1
9450,9921.88782,Scenario Improved 1
9450,9873.79125,Scenario Improved 1
9450,9873.34474,Scenario Improved 1
9450,9904.89129,Scenario Improved 1
9450,9868.9744,Scenario Improved 1
9450,9828.28928,Scenario Improved 1
9450,9825.48734,Scenario Improved 1
9450,9810.31981,Scenario Improved 1
9450,9729.9527,Scenario Improved 1
9450,10008.89757,Scenario Improved 1
9450,9873.57449,Scenario Improved 1
9450,9659.90382,Scenario Improved 1
9450,9790.87603,Scenario Improved 1
9450,9813.54804,Scenario Improved 1
9450,9931.919,Scenario Improved 1
9450,9977.08502,Scenario Improved 1
9450,9751.29431,Scenario Improved 1
9450,9782.37347,Scenario Improved 1
9450,10062.48458,Scenario Improved 1
9450,9891.62954,Scenario Improved 1
9450,9958.61092,Scenario Improved 1
9450,9809.2001,Scenario Improved 1
9450,9718.25404,Scenario Improved 1
9450,9910.27009,Scenario Improved 1
9450,10234.04694,Scenario Improved 1
9450,9923.26276,Scenario Improved 1
9450,9900.41245,Scenario Improved 1
9450,9914.6117,Scenario Improved 1
9450,9685.78716,Scenario Improved 1
9450,10050.60182,Scenario Improved 1
9450,9719.67722,Scenario Improved 1
9450,9909.59433,Scenario Improved 1
9450,9874.12782,Scenario Improved 1
9450,9905.95145,Scenario Improved 1
9450,9949.70005,Scenario Improved 1
9450,9706.39942,Scenario Improved 1
9450,9857.04166,Scenario Improved 1
9450,9941.84221,Scenario Improved 1
9450,9898.93398,Scenario Improved 1
9450,9626.99141,Scenario Improved 1
9450,9964.88063,Scenario Improved 1
9450,9882.76924,Scenario Improved 1
9450,9917.10765,Scenario Improved 1
9450,9731.2632,Scenario Improved 1
9450,9630.40091,Scenario Improved 1
9450,9779.66187,Scenario Improved 1
9450,10012.01765,Scenario Improved 1
9450,9935.96507,Scenario Improved 1
9450,9792.52679,Scenario Improved 1
9450,9891.6618,Scenario Improved 1
9450,9770.33496,Scenario Improved 1
9450,9875.51362,Scenario Improved 1
9450,10040.94956,Scenario Improved 1
9450,9819.41409,Scenario Improved 1
9450,9788.9408,Scenario Improved 1
9450,9953.04239,Scenario Improved 1
9450,9659.07302,Scenario Improved 1
9450,10051.11581,Scenario Improved 1
9450,10021.38488,Scenario Improved 1
9450,9757.18248,Scenario Improved 1
9450,9962.51818,Scenario Improved 1
9450,10105.75063,Scenario Improved 1
9450,9797.19919,Scenario Improved 1
9450,10070.99028,Scenario Improved 1
9450,9878.83004,Scenario Improved 1
9450,9876.02275,Scenario Improved 1
9450,9755.18635,Scenario Improved 1
9450,9897.05607,Scenario Improved 1
9450,9971.81392,Scenario Improved 1
9450,10141.69915,Scenario Improved 1
9450,9841.73873,Scenario Improved 1
9450,9755.83478,Scenario Improved 1
9450,9811.61922,Scenario Improved 1
9450,9794.39906,Scenario Improved 1
9450,9844.94417,Scenario Improved 1
9450,9984.06273,Scenario Improved 1
9450,9957.86794,Scenario Improved 1
9450,9947.28856,Scenario Improved 1
9450,9914.07896,Scenario Improved 1
9450,9962.16743,Scenario Improved 1
9450,9858.27159,Scenario Improved 1
9450,9840.68324,Scenario Improved 1
9450,9955.30749,Scenario Improved 1
9450,10052.47124,Scenario Improved 1
9450,9827.80876,Scenario Improved 1
9450,9862.20258,Scenario Improved 1
9450,9873.64605,Scenario Improved 1
9450,9748.34476,Scenario Improved 1
9450,9729.78366,Scenario Improved 1
9450,9924.32612,Scenario Improved 1
9450,9923.99873,Scenario Improved 1
9450,9817.74333,Scenario Improved 1
9450,9833.99753,Scenario Improved 1
9450,9958.81686,Scenario Improved 1
9450,9962.08207,Scenario Improved 1
9450,9863.68857,Scenario Improved 1
9450,9833.78228,Scenario Improved 1
9450,9885.82316,Scenario Improved 1
9450,9872.13556,Scenario Improved 1
9450,9999.44993,Scenario Improved 1
9450,9850.65491,Scenario Improved 1
9450,10002.05074,Scenario Improved 1
9450,9873.7775,Scenario Improved 1
9450,9911.36425,Scenario Improved 1
9450,9825.15306,Scenario Improved 1
9450,9841.84003,Scenario Improved 1
9450,9826.22911,Scenario Improved 1
9450,9805.94347,Scenario Improved 1
9450,9809.35497,Scenario Improved 1
9450,10055.80434,Scenario Improved 1
9450,10031.31764,Scenario Improved 1
9450,9786.42236,Scenario Improved 1
9450,9834.63654,Scenario Improved 1
9450,9978.78343,Scenario Improved 1
9450,9989.12315,Scenario Improved 1
9450,9826.25939,Scenario Improved 1
9450,9875.98488,Scenario Improved 1
9450,9957.59391,Scenario Improved 1
9450,9816.5811,Scenario Improved 1
9450,9827.85187,Scenario Improved 1
9450,9946.6952,Scenario Improved 1
9450,9999.38144,Scenario Improved 1
9450,9788.68172,Scenario Improved 1
9450,9911.18561,Scenario Improved 1
9450,9861.215678,Scenario Improved 2
9450,9597.36683,Scenario Improved 2
9450,10042.00727,Scenario Improved 2
9450,9787.644865,Scenario Improved 2
9450,9766.440502,Scenario Improved 2
9450,9914.769669,Scenario Improved 2
9450,9961.896779,Scenario Improved 2
9450,9758.951625,Scenario Improved 2
9450,9820.063893,Scenario Improved 2
9450,9853.951596,Scenario Improved 2
9450,9789.056893,Scenario Improved 2
9450,9779.497125,Scenario Improved 2
9450,9967.226252,Scenario Improved 2
9450,9962.921601,Scenario Improved 2
9450,9945.89653,Scenario Improved 2
9450,9927.463277,Scenario Improved 2
9450,9862.593185,Scenario Improved 2
9450,9901.647473,Scenario Improved 2
9450,9800.545779,Scenario Improved 2
9450,9927.999575,Scenario Improved 2
9450,9753.431747,Scenario Improved 2
9450,9900.30691,Scenario Improved 2
9450,9884.467172,Scenario Improved 2
9450,9958.628293,Scenario Improved 2
9450,9943.677712,Scenario Improved 2
9450,9846.972832,Scenario Improved 2
9450,9781.770318,Scenario Improved 2
9450,9759.056949,Scenario Improved 2
9450,9932.633369,Scenario Improved 2
9450,9840.129018,Scenario Improved 2
9450,9988.50221,Scenario Improved 2
9450,9788.162767,Scenario Improved 2
9450,9926.850735,Scenario Improved 2
9450,9963.869924,Scenario Improved 2
9450,9768.565805,Scenario Improved 2
9450,9945.069585,Scenario Improved 2
9450,9900.695036,Scenario Improved 2
9450,9782.120072,Scenario Improved 2
9450,9962.936588,Scenario Improved 2
9450,10042.38521,Scenario Improved 2
9450,9959.63277,Scenario Improved 2
9450,9708.913483,Scenario Improved 2
9450,9826.979295,Scenario Improved 2
9450,10048.85527,Scenario Improved 2
9450,9926.173772,Scenario Improved 2
9450,9987.919187,Scenario Improved 2
9450,9690.635299,Scenario Improved 2
9450,9883.544436,Scenario Improved 2
9450,9712.629316,Scenario Improved 2
9450,10015.49387,Scenario Improved 2
9450,9584.095616,Scenario Improved 2
9450,9799.004961,Scenario Improved 2
9450,9824.703197,Scenario Improved 2
9450,9894.464759,Scenario Improved 2
9450,9863.882448,Scenario Improved 2
9450,9820.728341,Scenario Improved 2
9450,9875.51336,Scenario Improved 2
9450,10026.1056,Scenario Improved 2
9450,9758.185935,Scenario Improved 2
9450,9912.916373,Scenario Improved 2
9450,9780.391016,Scenario Improved 2
9450,9783.981337,Scenario Improved 2
9450,9883.76997,Scenario Improved 2
9450,9976.927161,Scenario Improved 2
9450,9982.425468,Scenario Improved 2
9450,9801.326671,Scenario Improved 2
9450,9949.96241,Scenario Improved 2
9450,9775.975427,Scenario Improved 2
9450,10020.7661,Scenario Improved 2
9450,9803.427931,Scenario Improved 2
9450,10170.08583,Scenario Improved 2
9450,9882.289084,Scenario Improved 2
9450,9954.817495,Scenario Improved 2
9450,9907.03898,Scenario Improved 2
9450,9928.891382,Scenario Improved 2
9450,9824.940491,Scenario Improved 2
9450,9756.60307,Scenario Improved 2
9450,9707.539126,Scenario Improved 2
9450,9986.697868,Scenario Improved 2
9450,9670.50776,Scenario Improved 2
9450,10031.67762,Scenario Improved 2
9450,9802.331429,Scenario Improved 2
9450,9933.266986,Scenario Improved 2
9450,9771.799112,Scenario Improved 2
9450,9847.281761,Scenario Improved 2
9450,9670.29852,Scenario Improved 2
9450,9819.457755,Scenario Improved 2
9450,10037.66072,Scenario Improved 2
9450,9967.383932,Scenario Improved 2
9450,9834.531023,Scenario Improved 2
9450,9953.642377,Scenario Improved 2
9450,9894.223562,Scenario Improved 2
9450,9859.588245,Scenario Improved 2
