start,end,group
6400,6890.02519,Scenario Improved 3
6400,6687.60134,Scenario Improved 3
6400,6683.87989,Scenario Improved 3
6400,6837.15876,Scenario Improved 3
6400,6839.05364,Scenario Improved 3
6400,6803.67828,Scenario Improved 3
6400,6857.40559,Scenario Improved 3
6400,6884.67033,Scenario Improved 3
6400,6647.30988,Scenario Improved 3
6400,6706.63186,Scenario Improved 3
6400,6941.61014,Scenario Improved 3
6400,6840.1711,Scenario Improved 3
6400,7027.32815,Scenario Improved 3
6400,6704.16051,Scenario Improved 3
6400,6899.535,Scenario Improved 3
6400,6847.43204,Scenario Improved 3
6400,6801.05494,Scenario Improved 3
6400,6920.26527,Scenario Improved 3
6400,6827.32309,Scenario Improved 3
6400,6791.32543,Scenario Improved 3
6400,6930.4264,Scenario Improved 3
6400,6924.66894,Scenario Improved 3
6400,6772.81115,Scenario Improved 3
6400,6986.51055,Scenario Improved 3
6400,6776.48266,Scenario Improved 3
6400,6802.11644,Scenario Improved 3
6400,6898.59204,Scenario Improved 3
6400,6712.86084,Scenario Improved 3
6400,6842.04409,Scenario Improved 3
6400,6631.7568,Scenario Improved 3
6400,6879.52772,Scenario Improved 3
6400,6663.75321,Scenario Improved 3
6400,7060.30996,Scenario Improved 3
6400,6811.2887,Scenario Improved 3
6400,6807.77146,Scenario Improved 3
6400,6968.53552,Scenario Improved 3
6400,6775.75997,Scenario Improved 3
6400,6819.75969,Scenario Improved 3
6400,6812.51517,Scenario Improved 3
6400,6875.80112,Scenario Improved 3
6400,6653.38433,Scenario Improved 3
6400,6943.4549,Scenario Improved 3
6400,6922.2265,Scenario Improved 3
6400,6863.26447,Scenario Improved 3
6400,6745.82386,Scenario Improved 3
6400,6590.90367,Scenario Improved 3
6400,6911.68418,Scenario Improved 3
6400,6882.57157,Scenario Improved 3
6400,6852.09126,Scenario Improved 3
6400,6739.99075,Scenario Improved 3
6400,6745.44617,Scenario Improved 3
6400,6740.04448,Scenario Improved 3
6400,6802.61722,Scenario Improved 3
6400,6666.91662,Scenario Improved 3
6400,6497.97496,Scenario Improved 3
6400,6570.04353,Scenario Improved 3
6400,6940.12747,Scenario Improved 3
6400,6971.61954,Scenario Improved 3
6400,6705.58719,Scenario Improved 3
6400,6696.272,Scenario Improved 3
6400,6972.30212,Scenario Improved 3
6400,6818.72853,Scenario Improved 3
6400,6807.8336,Scenario Improved 3
6400,6662.62919,Scenario Improved 3
6400,6794.62604,Scenario Improved 3
6400,7059.12974,Scenario Improved 3
6400,6912.60286,Scenario Improved 3
6400,7036.33239,Scenario Improved 3
6400,6634.40522,Scenario Improved 3
6400,6733.08311,Scenario Improved 3
6400,6895.63788,Scenario Improved 3
6400,6852.82501,Scenario Improved 3
6400,6809.31367,Scenario Improved 3
6400,6790.62517,Scenario Improved 3
6400,6686.81911,Scenario Improved 3
6400,6895.54414,Scenario Improved 3
6400,6815.70618,Scenario Improved 3
6400,6949.02615,Scenario Improved 3
6400,6806.3588,Scenario Improved 3
6400,6830.00578,Scenario Improved 3
6400,6876.04896,Scenario Improved 3
6400,6919.68281,Scenario Improved 3
6400,6657.93365,Scenario Improved 3
6400,6826.17955,Scenario Improved 3
6400,6909.74982,Scenario Improved 3
6400,6903.29776,Scenario Improved 3
6400,6832.00691,Scenario Improved 3
6400,6863.46117,Scenario Improved 3
6400,6832.46108,Scenario Improved 3
6400,6936.80913,Scenario Improved 3
6400,6935.26087,Scenario Improved 3
